url,label
http://update-amazon-794.xyz,phishing
https://google.com/page49,legitimate
https://google.com/page100,legitimate
http://signin-apple-635.xyz,phishing
http://update-apple-427.xyz,phishing
https://google.com/page70,legitimate
https://github.com/page40,legitimate
http://secure-apple-760.xyz,phishing
https://google.com/page94,legitimate
https://google.com/page35,legitimate
https://google.com/page22,legitimate
http://account-paypal-306.xyz,phishing
https://wikipedia.org/page31,legitimate
http://signin-amazon-596.xyz,phishing
http://login-bank-341.xyz,phishing
http://signin-apple-477.xyz,phishing
http://signin-google-542.xyz,phishing
https://google.com/page88,legitimate
http://verify-paypal-120.xyz,phishing
http://signin-amazon-307.xyz,phishing
https://wikipedia.org/page79,legitimate
http://account-apple-616.xyz,phishing
https://amazon.com/page24,legitimate
http://verify-facebook-530.xyz,phishing
http://verify-bank-700.xyz,phishing
http://login-facebook-366.xyz,phishing
http://update-bank-980.xyz,phishing
https://amazon.com/page48,legitimate
https://wikipedia.org/page92,legitimate
http://verify-paypal-710.xyz,phishing
https://wikipedia.org/page9,legitimate
https://google.com/page26,legitimate
https://google.com/page53,legitimate
http://verify-apple-349.xyz,phishing
http://secure-paypal-291.xyz,phishing
http://account-amazon-650.xyz,phishing
http://signin-amazon-765.xyz,phishing
https://amazon.com/page11,legitimate
https://microsoft.com/page23,legitimate
http://update-apple-869.xyz,phishing
https://amazon.com/page6,legitimate
https://github.com/page50,legitimate
http://account-amazon-120.xyz,phishing
http://update-paypal-125.xyz,phishing
http://secure-google-409.xyz,phishing
https://google.com/page66,legitimate
http://account-facebook-565.xyz,phishing
https://microsoft.com/page39,legitimate
https://amazon.com/page45,legitimate
https://github.com/page4,legitimate
http://update-amazon-458.xyz,phishing
https://amazon.com/page88,legitimate
http://signin-amazon-835.xyz,phishing
https://google.com/page32,legitimate
http://signin-apple-406.xyz,phishing
https://wikipedia.org/page34,legitimate
https://amazon.com/page92,legitimate
http://secure-facebook-283.xyz,phishing
https://amazon.com/page25,legitimate
https://wikipedia.org/page39,legitimate
https://wikipedia.org/page15,legitimate
http://secure-amazon-852.xyz,phishing
http://account-google-307.xyz,phishing
https://amazon.com/page41,legitimate
http://account-google-433.xyz,phishing
https://github.com/page36,legitimate
https://wikipedia.org/page90,legitimate
http://update-google-608.xyz,phishing
https://microsoft.com/page69,legitimate
https://wikipedia.org/page13,legitimate
https://github.com/page52,legitimate
https://microsoft.com/page45,legitimate
https://wikipedia.org/page75,legitimate
http://signin-google-523.xyz,phishing
http://verify-facebook-455.xyz,phishing
https://google.com/page70,legitimate
http://verify-google-539.xyz,phishing
https://amazon.com/page90,legitimate
https://github.com/page33,legitimate
https://github.com/page46,legitimate
https://microsoft.com/page80,legitimate
http://account-bank-237.xyz,phishing
http://verify-bank-726.xyz,phishing
http://account-amazon-606.xyz,phishing
https://microsoft.com/page68,legitimate
http://verify-paypal-845.xyz,phishing
https://google.com/page83,legitimate
http://update-amazon-413.xyz,phishing
http://secure-paypal-710.xyz,phishing
http://signin-google-454.xyz,phishing
https://google.com/page32,legitimate
http://secure-google-774.xyz,phishing
https://microsoft.com/page63,legitimate
https://github.com/page80,legitimate
https://github.com/page42,legitimate
https://github.com/page100,legitimate
https://wikipedia.org/page33,legitimate
https://wikipedia.org/page88,legitimate
http://secure-apple-834.xyz,phishing
http://update-bank-910.xyz,phishing
http://secure-paypal-757.xyz,phishing
http://verify-amazon-431.xyz,phishing
https://google.com/page74,legitimate
http://account-amazon-420.xyz,phishing
https://github.com/page27,legitimate
http://signin-facebook-664.xyz,phishing
https://microsoft.com/page68,legitimate
http://update-google-222.xyz,phishing
https://amazon.com/page1,legitimate
http://signin-apple-753.xyz,phishing
https://github.com/page56,legitimate
https://github.com/page6,legitimate
http://account-amazon-685.xyz,phishing
http://verify-apple-821.xyz,phishing
http://login-facebook-234.xyz,phishing
https://google.com/page69,legitimate
http://login-bank-587.xyz,phishing
http://update-bank-643.xyz,phishing
http://secure-facebook-186.xyz,phishing
https://amazon.com/page57,legitimate
https://amazon.com/page27,legitimate
http://secure-amazon-637.xyz,phishing
http://verify-google-837.xyz,phishing
https://wikipedia.org/page36,legitimate
https://microsoft.com/page47,legitimate
http://login-bank-904.xyz,phishing
http://signin-apple-230.xyz,phishing
https://amazon.com/page34,legitimate
http://secure-amazon-603.xyz,phishing
http://secure-google-763.xyz,phishing
https://amazon.com/page100,legitimate
http://login-paypal-433.xyz,phishing
http://update-bank-642.xyz,phishing
https://github.com/page6,legitimate
https://github.com/page3,legitimate
http://signin-bank-958.xyz,phishing
https://github.com/page35,legitimate
http://account-facebook-415.xyz,phishing
http://login-bank-875.xyz,phishing
https://amazon.com/page80,legitimate
http://update-apple-804.xyz,phishing
http://signin-apple-117.xyz,phishing
http://secure-google-359.xyz,phishing
https://wikipedia.org/page98,legitimate
https://github.com/page43,legitimate
http://verify-google-728.xyz,phishing
https://amazon.com/page80,legitimate
https://microsoft.com/page94,legitimate
http://account-facebook-350.xyz,phishing
http://verify-paypal-962.xyz,phishing
http://login-apple-424.xyz,phishing
http://signin-apple-874.xyz,phishing
http://update-bank-227.xyz,phishing
https://wikipedia.org/page52,legitimate
https://microsoft.com/page22,legitimate
https://wikipedia.org/page25,legitimate
https://google.com/page35,legitimate
http://login-facebook-279.xyz,phishing
https://wikipedia.org/page43,legitimate
https://google.com/page11,legitimate
http://signin-google-249.xyz,phishing
https://amazon.com/page17,legitimate
https://microsoft.com/page55,legitimate
https://github.com/page97,legitimate
